Feature_1_Age,Feature_2_Income,Feature_3_Experience,Feature_4_Education,Feature_5_Skill,Feature_6_Performance,Feature_7_Projects,Feature_8_Attendance,Feature_9_TrainingHours,Feature_10_IQ,Target
27.0,121189.39399825716,5.0,65.0,71.0,81.0,13.0,97.0,64.0,131.0,18546.7429345278
47.0,1005361.1843877228,26.0,68.0,55.0,89.0,6.0,81.0,50.0,121.0,30597.636150343136
39.983451776649744,190891.70319570557,34.0,55.0,46.0,55.0,3.0,60.0,48.0,149.0,29142.96244464862
39.983451776649744,213726.39970310437,24.0,55.0,99.0,100.0,5.0,63.0,10.0,140.0,32451.31004141635
31.0,136985.6395949547,11.0,58.0,58.0,73.0,12.0,96.0,32.0,85.0,20893.864921493478
39.983451776649744,111215.75641524218,8.0,71.0,46.0,52.0,19.0,65.0,20.0,80.0,16987.755129020534
32.0,157612.63856189846,11.0,75.0,92.0,81.0,4.0,77.0,161.0,117.0,23980.259585015767
59.0,239668.6043212246,35.0,54.0,93.0,89.0,10.0,68.0,26.0,139.0,36298.223519209714
58.0,246829.1823510769,36.0,60.0,81.0,99.0,17.0,66.0,137.0,108.0,37599.10729631317
38.0,184724.41798038187,18.0,75.0,94.0,71.0,6.0,90.0,125.0,125.0,28184.4552223208
52.0,227121.70105007436,30.0,68.0,81.0,95.0,13.0,86.0,70.0,119.0,34489.98260768946
40.0,170048.31932215593,19.0,65.0,69.0,59.0,5.0,62.0,107.29126903553299,87.0,25692.6961443392
57.0,218946.6430874376,37.0,59.0,46.0,78.0,5.0,69.0,195.0,89.0,33108.97645597332
38.0,174700.28029569655,16.0,94.0,60.0,87.0,8.0,90.0,121.0,132.0,26655.92089576849
27.0,144236.52618522497,2.0,92.0,100.0,75.07918781725888,18.0,97.0,87.0,106.0,22186.27191430492
50.0,176603.58608794006,25.0,52.0,63.0,60.0,13.0,72.0,98.0,88.0,26886.397425177107
23.0,107774.12785808418,3.0,66.0,64.0,61.0,16.0,89.0,107.29126903553299,130.0,16561.60738910112
40.0,172423.87883723903,17.0,58.0,92.0,70.0,14.0,80.0,155.0,114.99086016045496,26242.08753674485
20.0,99204.54259280497,0.0,66.0,66.0,55.0,16.0,81.0,47.0,85.0,15263.298305639866
28.0,138058.274025766,7.0,82.0,78.0,81.0,9.0,72.0,194.0,103.0,21061.433536729663
46.0,191457.79683179173,26.0,99.0,40.0,90.0,12.0,81.0,167.0,127.0,28836.863423019466
41.0,188102.29815706864,21.0,56.0,70.0,99.0,17.0,72.0,64.0,98.0,28725.43525918576
41.0,191110.3340454336,16.0,92.0,94.0,97.0,17.0,77.0,145.0,130.0,28950.1939350396
53.0,232095.7528496176,29.0,89.0,99.0,89.0,7.0,87.0,197.0,85.0,35065.72815143753
49.0,202298.50553827093,24.0,87.0,75.0,68.0,18.0,89.0,21.0,116.0,30652.57037252883
41.0,198277.01804729947,21.0,76.0,77.0,90.0,3.0,90.0,116.0,139.0,30227.13967146333
39.983451776649744,232997.0482373197,34.0,64.0,99.0,70.0,19.0,74.0,125.0,113.0,35338.27874047118
39.0,160351.8510819317,14.0,52.0,92.0,64.0,19.0,76.0,111.0,113.0,24385.54525857145
20.0,88112.42321079104,0.0,64.0,42.0,64.0,15.0,75.0,111.0,80.0,13427.780722537964
47.0,196394.20792767184,17.66866368805849,75.0623350253807,91.0,67.0,18.0,94.0,116.0,82.0,29691.68438723833
52.0,226133.42124247295,27.0,100.0,89.0,90.0,10.0,98.0,179.0,86.0,34324.85741173788
51.0,206284.5509154293,27.0,63.0,74.0,92.0,18.0,78.0,39.0,110.0,31478.869021223774
44.0,179767.2113831622,20.0,96.0,61.0,61.0,18.0,72.0,107.29126903553299,134.0,27301.62723533815
25.0,116047.00646545069,3.0,91.0,55.0,80.0,1.0,66.0,107.29126903553299,113.0,17724.065273128992
30.0,120115.32215150211,5.0,68.0,82.0,66.0,14.0,70.0,119.0,106.0,18393.413628200087
30.0,140959.42985911077,8.0,56.0,88.0,68.0,10.0,94.0,187.0,150.0,21574.337499708377
60.0,216116.23648748768,40.0,54.0,49.0,57.0,1.0,80.09645649304498,26.0,114.0,32665.899946142254
31.0,146008.68373588266,11.0,98.0,68.0,71.0,4.0,92.0,146.0,139.0,22224.09125582332
52.0,236003.72289883991,32.0,80.0,82.0,89.0,9.0,65.0,101.0,91.0,36006.429475570585
42.0,184825.17259815964,21.0,74.0,69.87288049548178,62.0,18.0,76.0,195.0,82.0,28102.618639893022
59.0,229348.36009439372,39.0,54.0,50.0,59.0,11.0,70.0,143.0,148.0,34799.11170801208
32.0,156138.25755593987,9.0,98.0,80.0,72.0,1.0,81.0,109.0,135.0,23770.21143369196
26.0,126464.41690643365,2.0,99.0,91.0,75.0,7.0,70.0,58.0,141.0,19187.349700487262
57.0,213542.43875470536,32.0,94.0,44.0,97.0,8.0,91.0,152.0,138.0,32488.17099668165
44.0,186992.98411543504,22.0,91.0,63.0,62.0,2.0,62.0,125.0,104.0,28545.48383145389
20.0,104515.5266616162,0.0,72.0,41.0,92.0,12.0,81.0,116.0,80.0,16089.212856995928
40.0,141749.9183367316,17.0,55.0,48.0,56.0,20.0,93.0,153.0,94.0,21474.64616883535
57.0,244750.39666208776,36.0,80.0,71.0,85.0,18.0,81.0,40.0,84.0,37229.3275745371
60.0,237887.22187170447,38.0,65.0,59.0,84.0,14.0,78.0,19.0,93.0,36161.02042881897
23.0,114715.92741229104,1.0,92.0,48.0,94.0,9.0,84.0,49.0,115.0,17639.970797829013
41.0,173674.92792408477,18.0,54.0,73.0,73.0,3.0,91.0,88.0,118.0,26449.06122384675
46.0,189979.01436281463,26.0,51.0,58.0,70.0,6.0,65.0,45.0,147.0,28892.25840966467
58.0,209994.1513398269,34.0,56.0,63.0,57.0,4.0,76.0,95.0,120.0,31921.379168465344
27.0,121827.52465570367,6.0,86.0,53.0,87.0,3.0,74.0,22.0,115.0,18672.11785358514
39.0,155027.38530116982,15.0,98.0,74.0,55.0,18.0,96.0,186.0,149.0,23646.688123854947
39.0,148174.2302078692,15.0,92.0,59.0,56.0,13.0,62.0,89.0,133.0,22597.27342948782
25.0,109880.37387036046,0.0,71.0,57.0,97.0,2.0,68.0,27.0,92.0,16619.180484737735
57.0,251103.4981550924,37.0,56.0,97.0,80.0,2.0,90.0,102.0,131.0,38064.73264558059
54.0,224705.73360406683,34.0,66.0,50.0,87.0,18.0,75.0,30.0,122.0,34136.592609483465
30.0,164627.1049269402,9.0,91.0,98.0,86.0,4.0,100.0,14.0,140.0,24992.10884353951
33.0,121803.3388428632,8.0,95.0,48.0,60.0,17.0,75.0,114.0,80.0,18520.636962819368
53.0,242683.5124012128,31.0,86.0,90.0,96.0,7.0,91.0,150.0,110.0,37044.06456896247
23.0,113024.14124128562,0.0,63.0,79.0,92.0,13.0,72.0,145.0,117.0,17436.906000658608
42.0,175301.61291137149,21.0,75.0,77.0,76.0,19.0,78.0,78.0,111.0,26605.62299659649
59.0,239856.1077190661,39.0,95.0,66.0,66.0,20.0,91.0,10.0,94.0,36290.965288915846
45.0,175982.0580510621,21.0,62.0,87.0,66.0,5.0,96.0,57.0,95.0,26814.40859887309
35.0,143279.6615113607,14.0,95.0,42.0,64.0,8.0,62.0,107.29126903553299,89.0,21803.08976646461
45.0,179502.36343060757,24.0,63.0,57.0,57.0,19.0,60.0,176.0,106.0,27316.516213908384
27.0,103188.81588075186,2.0,50.0,66.0,56.0,11.0,73.0,124.0,98.0,15754.169153488552
29.0,123615.03305847128,4.0,91.0,90.0,57.0,12.0,80.0,115.0,128.0,18990.63637685277
53.0,207604.4393360944,28.0,67.0,68.0,92.0,7.0,100.0,47.0,106.0,31460.70627053791
44.0,200910.410620978,22.0,62.0,95.0,92.0,8.0,91.0,135.0,115.0,30498.88050121705
47.0,184712.84809005284,27.0,75.0623350253807,40.0,77.0,15.0,70.0,25.0,87.0,28100.93260566427
49.0,188141.70869623063,25.0,68.0,69.87288049548178,76.0,4.0,78.0,46.0,116.0,28465.27329779203
37.0,162311.47313525627,16.0,77.0,89.0,50.0,16.0,93.0,26.0,138.0,24834.154270765463
42.0,178432.0005886697,20.0,91.0,54.0,78.0,7.0,77.0,132.0,129.0,27308.70659223531
37.0,165100.64086870765,16.0,80.0,54.0,78.0,5.0,61.0,70.0,142.0,25195.92543716214
44.0,192210.65724772096,23.0,85.0,72.0,91.0,5.0,67.0,78.0,127.0,29304.784622321487
53.0,206534.46599151543,31.0,94.0,46.0,67.0,17.0,79.0,113.0,82.0,31298.671718373487
24.0,94540.07670266264,0.0,56.0,55.0,68.0,9.0,75.0,181.0,147.0,14543.932658860544
31.0,125254.15795502106,6.0,81.0,73.0,50.0,10.610253807106599,61.0,93.0,150.0,18974.276313118957
46.0,175462.2945679631,22.0,71.0,40.0,80.0,7.0,71.0,37.0,119.0,26573.58543098687
47.0,209383.41559482145,25.0,94.0,91.0,67.0,19.0,72.0,170.0,131.0,31830.777332475496
58.0,217805.66874132183,34.0,86.0,62.0,56.0,13.0,90.0,169.0,105.0,25981.160479420636
35.0,153699.0314009205,13.0,52.0,94.0,71.0,12.0,90.0,71.0,148.0,23652.174217565767
41.0,162394.56965352752,18.0,64.0,67.0,85.0,1.0,64.0,36.0,97.0,24644.41867970364
34.0,136451.0594497087,11.0,52.0,53.0,79.0,14.0,94.0,199.0,89.0,20863.29033409984
26.0,121247.62139714148,1.0,85.0,68.0,95.0,5.0,74.0,198.0,107.0,18511.404139271064
33.0,174065.05749473296,11.0,56.0,42.0,66.0,1.0,97.0,114.0,95.0,19259.605616249944
37.0,174915.90628967452,12.0,87.0,96.0,78.0,7.0,65.0,97.0,110.0,26717.720854874337
59.0,251514.12175502817,39.0,55.0,91.0,66.0,20.0,80.09645649304498,171.0,110.0,38128.30259091719
22.0,110203.05787797149,0.0,94.0,69.87288049548178,84.0,6.0,60.0,135.0,114.99086016045496,16789.612086823654
46.0,173271.99312155266,24.0,56.0,45.0,82.0,19.0,74.0,157.0,115.0,26412.41538662748
20.0,105611.77121110092,0.0,94.0,62.0,72.0,15.0,95.0,188.0,101.0,16220.90606465016
21.0,108049.04218552832,0.0,56.0,80.0,86.0,1.0,77.0,107.29126903553299,114.99086016045496,16698.06038911343
30.0,135668.33670703968,9.0,97.0,42.0,96.0,6.0,72.0,63.0,105.0,20679.980739775998
28.0,128009.29655194034,6.0,79.0,43.0,92.0,15.0,74.0,168.0,97.0,19473.93043977104
22.0,147662.34321716474,2.0,96.0,98.0,96.0,7.0,83.0,170.0,118.0,22429.23312279467
47.0,192760.5884959128,26.0,94.0,44.0,60.0,16.0,84.0,11.0,101.0,29253.503200883493
43.0,186217.9429601556,23.0,84.0,51.0,93.0,14.0,66.0,31.0,100.0,28297.1732667806
33.0,144694.5963469636,13.0,59.0,66.0,56.0,14.0,74.0,189.0,101.0,21973.54392285949
37.0,160503.21155288612,12.0,83.0,85.0,85.0,17.0,97.0,159.0,122.0,24480.328073174544
48.0,209415.18943615016,27.0,88.0,74.0,92.0,19.0,73.0,124.0,134.0,32064.932806216704
31.0,132468.02704392638,7.0,100.0,68.0,67.0,11.0,76.0,165.0,107.0,20274.965735207
21.0,103397.35041823886,0.0,75.0,58.0,74.0,18.0,89.0,33.0,94.0,15732.349157687631
39.983451776649744,150070.22645393634,8.0,64.0,87.0,94.0,18.0,67.0,153.0,141.0,23028.134246021527
45.0,197108.69332456848,20.0,87.0,85.0,97.0,5.0,63.0,142.0,103.0,30110.21529327037
54.0,208807.5769639093,33.0,58.0,55.0,53.0,17.0,98.0,149.0,89.0,31785.42803005223
35.0,133351.716138635,11.0,85.0,45.0,71.0,17.0,94.0,33.0,113.0,20213.5731760171
36.0,140582.06197318604,14.0,85.0,48.0,61.0,2.0,87.0,135.0,106.0,21362.733390044577
39.983451776649744,137728.9335676618,7.0,94.0,80.0,55.0,17.0,69.0,169.0,136.0,20790.182894673224
24.0,126059.43399194125,1.0,96.0,80.0,84.0,3.0,80.0,127.0,101.0,19250.924021323503
37.0,149062.27871842225,15.0,51.0,42.0,98.0,1.0,61.0,180.0,83.0,22797.86919166493
21.0,112308.90037125436,1.0,70.0,50.0,98.0,19.0,65.0,31.0,104.0,17332.754246496243
50.0,227020.19739824883,30.0,78.0,90.0,84.0,12.0,63.0,171.0,83.0,34615.97735898801
29.0,144375.3319726376,7.0,70.0,64.0,93.0,4.0,92.0,175.0,117.0,22119.869140822902
38.0,146639.29203285635,16.0,60.0,45.0,84.0,5.0,98.0,181.0,149.0,22279.726197174212
50.0,217624.17647275105,28.0,81.0,73.0,99.0,3.0,69.0,54.0,116.0,33112.751924420285
52.0,200431.76777507263,17.66866368805849,100.0,42.0,70.0,13.0,90.0,20.0,144.0,30326.875898858325
47.0,178289.1925695847,24.0,51.0,42.0,88.0,2.0,60.0,179.0,113.0,26863.78615222209
35.0,160609.72502900945,12.0,72.0,80.0,71.0,3.0,83.0,195.0,146.0,24376.021330283747
37.0,147629.31969922248,13.0,59.0,65.0,74.0,19.0,67.0,70.0,132.0,22491.632983484564
29.0,130730.13787506708,7.0,82.0,54.0,70.0,12.0,63.0,103.0,119.0,19628.77003712032
30.0,128216.94828837046,6.0,74.0,86.0,52.0,18.0,62.0,170.0,140.0,19577.5603675058
23.0,96381.81806204158,0.0,63.0,55.0,76.0,20.0,99.0,152.0,138.0,14956.6953638698
59.0,235163.35270572116,37.0,100.0,41.0,99.0,20.0,100.0,144.0,103.0,35802.882523581735
28.0,117731.26394353042,8.0,53.0,57.0,53.0,4.0,85.0,74.0,147.0,18035.241516783117
27.0,116414.05457611248,3.0,83.0,87.0,50.0,9.0,100.0,197.0,113.0,17697.811296504493
31.0,136480.349537387,7.0,80.0,71.0,65.0,17.0,72.0,106.0,104.0,20862.584561441057
53.0,188075.3132666162,28.0,54.0,65.0,67.0,8.0,69.0,182.0,88.0,28523.9664885461
29.0,136381.9132692403,4.0,75.0,79.0,93.0,10.0,70.0,143.0,119.0,20918.463412540703
46.0,167103.84673403524,24.0,60.0,41.0,65.0,14.0,68.0,104.0,147.0,25101.15141112359
47.0,201716.1159286852,26.0,56.0,59.0,99.0,9.0,65.0,128.0,85.0,30545.58532030838
44.0,170413.30600938795,22.0,90.0,64.0,60.0,12.0,83.0,84.0,85.0,25628.763308909776
31.0,147469.9043009887,8.0,100.0,54.0,96.0,12.0,81.0,149.0,103.0,22486.1473901888
38.0,164671.71809643874,17.0,96.0,41.0,92.0,3.0,90.0,106.0,119.0,25150.26015076209
46.0,174065.05749473296,24.0,68.0,72.0,86.0,17.0,92.0,15.0,108.0,30538.423516539497
26.0,123386.32263916502,4.0,65.0,75.0,94.0,17.0,93.0,55.0,115.0,18903.69333347936
41.0,157516.43312525994,16.0,58.0,69.0,89.0,2.0,81.0,19.0,117.0,23958.726735603446
60.0,233456.9207311666,40.0,68.0,55.0,63.0,7.0,73.0,100.0,104.0,35452.5994734013
53.0,223477.81940570948,31.0,87.0,60.0,95.0,4.0,85.0,196.0,108.0,25981.160479420636
29.0,134767.20066569446,9.0,55.0,46.0,95.0,20.0,89.0,144.0,139.0,20800.57296759248
39.983451776649744,110973.51672356938,3.0,53.0,78.0,62.0,8.0,97.0,33.0,105.0,16860.52523846877
51.0,214630.41807658205,30.0,58.0,65.0,91.0,11.0,74.0,20.0,132.0,32542.134708773352
22.0,107609.80384218268,0.0,75.0623350253807,45.0,98.0,20.0,92.0,137.0,121.0,16459.548772432878
44.0,192322.11816063005,24.0,79.0,72.0,76.0,18.0,93.0,12.0,81.0,29225.9861519794
31.0,142242.0871173582,10.0,51.0,91.0,51.0,19.0,66.0,95.0,133.0,21700.33836928058
27.0,128491.66589934808,3.0,58.0,93.0,88.0,17.0,60.0,72.0,128.0,19861.68507666457
41.0,180619.15079669125,18.0,90.0,84.0,75.07918781725888,9.0,78.0,162.0,95.0,27500.229226906984
46.0,208211.53075805117,26.0,89.0,83.0,63.0,13.0,83.0,166.0,124.0,31477.99610266597
28.0,133601.3025070296,8.0,54.0,59.0,88.0,3.0,67.0,144.0,116.0,20247.0846085064
26.0,105713.91390417,2.0,68.0,54.0,64.0,13.0,93.0,132.0,123.0,16042.021984433604
21.0,117363.8451592443,0.0,58.0,88.0,76.0,7.0,70.0,195.0,100.0,18055.96008051612
33.0,142407.182628164,9.0,88.0,72.0,59.0,3.0,80.09645649304498,125.0,115.0,21675.40905904841
41.0,153343.4952853515,19.0,76.0,44.0,55.0,9.0,62.0,188.0,117.0,23223.88233516924
28.0,139155.1734540855,4.0,84.0,66.0,97.0,2.0,83.0,171.0,82.0,21129.92649609606
41.0,189564.66963215,20.0,81.0,99.0,75.0,14.0,87.0,200.0,85.0,28950.237338325784
53.0,195319.31598406757,17.66866368805849,56.0,47.0,97.0,5.0,87.0,14.0,85.0,29575.491047863517
32.0,153731.97868915118,12.0,83.0,96.0,63.0,12.0,84.0,111.0,91.0,23400.905819426625
21.0,112436.42488051752,0.0,59.0,83.0,79.0,3.0,80.0,200.0,107.0,17209.972904843697
26.0,124906.5312214974,5.0,99.0,53.0,66.0,11.0,82.0,23.0,135.0,19072.469475591188
52.0,205195.6389022341,28.0,61.0,67.0,86.0,4.0,91.0,170.0,142.0,31148.32626769714
47.0,202900.78734457592,23.0,91.0,97.0,59.0,20.0,73.0,144.0,113.0,31011.57511797924
38.0,133631.570997416,13.0,52.0,47.0,65.0,10.0,95.0,11.0,147.0,20287.82256419136
48.0,187785.66999457224,27.0,71.0,59.0,65.0,16.0,95.0,198.0,147.0,28403.329972744617
28.0,110931.3483602176,5.0,52.0,53.0,64.0,12.0,99.0,195.0,95.0,16981.700106396594
23.0,124086.81762553332,3.0,92.0,63.0,78.0,1.0,98.0,107.29126903553299,144.0,25981.160479420636
43.0,184384.6737294588,19.0,87.0,85.0,54.0,10.0,78.0,156.0,103.0,27973.48920996033
21.0,112076.34618603604,0.0,78.0,56.0,87.0,6.0,85.0,163.0,133.0,17100.177638406447
39.983451776649744,250058.2461766033,35.0,74.0,95.0,99.0,10.0,95.0,174.0,138.0,38081.18995722227
25.0,105648.18059341997,1.0,68.0,49.0,84.0,12.0,97.0,108.0,111.0,16183.124364939687
29.0,121606.392110281,7.0,86.0,46.0,68.0,1.0,92.0,89.0,104.0,18476.569508370467
31.0,151041.8599643522,10.0,56.0,51.0,99.0,8.0,78.0,46.0,135.0,23116.904659172447
45.0,194564.1344749276,21.0,85.0,100.0,53.0,14.0,99.0,189.0,82.0,29610.200087059475
55.0,225285.7860029833,32.0,59.0,65.0,90.0,4.0,89.0,116.0,83.0,34248.66737808664
48.0,197981.02376387015,27.0,97.0,53.0,69.0,18.0,74.0,143.0,108.0,30049.997132053937
40.0,168295.41331168657,15.0,92.0,78.0,73.0,8.0,93.0,45.0,82.0,25291.66942316518
38.0,176853.0041964882,18.0,72.0,66.0,92.0,4.0,69.0,187.0,135.0,26846.703021462192
41.0,213213.34999141443,21.0,85.0,91.0,100.0,5.0,85.0,161.0,125.0,32428.93690579334
54.0,205605.1829023252,29.0,59.0,67.0,92.0,9.0,65.0,150.0,128.0,31258.389419935964
56.0,222269.39457468747,33.0,72.0,66.0,90.0,3.0,73.0,13.0,141.0,25981.160479420636
47.0,227904.7368216974,27.0,93.0,93.0,93.0,5.0,72.0,145.0,120.0,34735.89448636544
56.0,214445.5910415272,17.66866368805849,98.0,47.0,66.0,7.0,77.0,112.0,149.0,32513.039465851885
29.0,152524.89102286682,8.0,87.0,90.0,99.0,10.0,92.0,79.0,85.0,25981.160479420636
21.0,117194.3559022006,0.0,80.0,88.0,64.0,1.0,60.0,180.0,145.0,17923.933887432846
47.0,202858.0951567847,23.0,75.0,98.0,74.0,3.0,63.0,39.0,129.0,30880.391562596586
52.0,214321.69554154295,31.0,54.0,45.0,92.0,7.0,99.0,95.0,83.0,32496.344905527243
23.0,112393.22591855042,3.0,74.0,73.0,53.0,20.0,77.0,30.0,117.0,17080.771257864424
60.0,245958.69519200837,36.0,54.0,94.0,97.0,11.0,63.0,126.0,132.0,37418.18560811057
31.0,133069.66773350953,6.0,83.0,52.0,87.0,15.0,86.0,170.0,98.0,20273.42207760127
23.0,105070.41735343938,0.0,73.0,54.0,90.0,9.0,77.0,14.0,143.0,16025.874078565468
48.0,190826.2166457784,25.0,88.0,58.0,75.0,6.0,63.0,192.0,137.0,29003.42964243764
28.0,121163.71177410678,3.0,75.0,88.0,76.0,5.0,98.0,45.0,124.0,18644.450723782687
21.0,111322.88850935268,0.0,55.0,87.0,81.0,16.0,84.0,22.0,100.0,17154.423624946714
56.0,210750.0070130306,31.0,88.0,44.0,99.0,9.0,61.0,111.0,147.0,32074.58506500921
54.0,204659.7230390725,32.0,54.0,52.0,62.0,7.0,89.0,69.0,91.0,31076.97866306146
39.983451776649744,174065.05749473296,6.0,72.0,85.0,60.0,7.0,82.0,112.0,93.0,19178.13342760996
49.0,174834.71907632807,25.0,55.0,69.0,50.0,7.0,70.0,183.0,93.0,26530.93153593959
25.0,98247.06550477663,1.0,60.0,40.0,74.0,4.0,74.0,118.0,110.0,15048.930018423567
52.0,192675.91471270216,27.0,70.0,48.0,79.0,16.0,94.0,156.0,124.0,29187.10654931304
44.0,185427.93856087097,24.0,62.0,53.0,78.0,3.0,94.0,85.0,119.0,28146.52890790045
36.0,135648.42200884788,12.0,53.0,86.0,60.0,19.0,80.0,22.0,98.0,20817.526283958832
45.0,169278.83583065154,23.0,82.0,42.0,56.0,14.0,77.0,82.0,86.0,25821.87049939604
35.0,145173.64740578597,12.0,63.0,83.0,75.07918781725888,4.0,85.0,130.0,148.0,21795.176729548293
26.0,147145.41929172594,5.0,79.0,87.0,100.0,16.0,92.0,53.0,103.0,22533.96926142709
24.0,107546.64186196774,4.0,60.0,80.0,55.0,16.0,80.09645649304498,147.0,103.0,25981.160479420636
26.0,118976.08871859952,1.0,62.0,56.0,83.0,14.0,70.0,156.0,149.0,18136.252246374544
41.0,188304.79488188107,16.0,81.0,90.0,96.0,20.0,88.0,69.0,134.0,28661.45324954532
34.0,136598.48550573422,10.0,65.0,96.0,57.0,17.0,71.0,149.0,120.0,20865.34700118054
46.0,193821.97719856948,26.0,71.0,54.0,86.0,15.0,61.0,136.0,149.0,29434.108755918583
60.0,236976.79582246803,37.0,75.0,83.0,57.0,15.0,90.0,189.0,87.0,36012.546200534765
45.0,195999.41524373097,22.0,65.0,97.0,75.0,17.0,69.0,13.0,126.0,29736.511669764903
20.0,94930.92395780967,0.0,84.0,49.0,55.0,6.0,71.0,67.0,124.0,14265.70141813921
40.0,134748.212713579,15.0,60.0,45.0,75.0,12.0,60.0,95.0,149.0,20604.149956507008
48.0,206785.1013606768,28.0,93.0,56.0,75.0,19.0,69.0,197.0,89.0,31419.025667594116
53.0,214672.75747622465,28.0,99.0,69.87288049548178,61.0,3.0,96.0,45.0,121.0,32533.92252736629
56.0,238136.26626156748,33.0,79.0,88.0,88.0,2.0,95.0,161.0,148.0,36002.25054237771
37.0,171254.85670988384,16.0,77.0,79.0,88.0,18.0,78.0,149.0,82.0,26189.861540300244
30.0,152036.52682144608,9.0,52.0,94.0,71.0,2.0,98.0,187.0,109.0,23114.335547951054
54.0,238282.4417715805,31.0,96.0,78.0,95.0,9.0,92.0,84.0,96.0,36006.96025867833
39.0,184347.2562055681,15.0,71.0,94.0,97.0,20.0,92.0,151.0,88.0,28059.293589362456
25.0,125036.72808353986,3.0,72.0,68.0,90.0,18.0,92.0,127.0,84.0,19109.73397070701
48.0,221502.0700489192,28.0,72.0,99.0,61.0,8.0,94.0,112.0,114.99086016045496,33561.666942503885
44.0,193738.03148780917,21.0,62.0,74.0,99.0,6.0,61.0,167.0,137.0,29445.95397684172
37.0,155558.47260995168,14.0,99.0,44.0,89.0,3.0,100.0,179.0,139.0,23617.585502176837
51.0,201371.63447752944,27.0,84.0,71.0,74.0,18.0,69.0,169.0,135.0,25981.160479420636
52.0,220536.75888939088,29.0,95.0,94.0,59.0,5.0,80.0,142.0,105.0,33505.8378582493
51.0,210822.5257284643,26.0,52.0,90.0,91.0,18.0,80.0,184.0,147.0,32196.978314230862
20.0,115067.54308023684,0.0,91.0,51.0,93.0,8.0,83.0,23.0,114.99086016045496,17456.469129852747
21.0,121193.86250295384,0.0,73.0,88.0,74.0,10.610253807106599,99.0,94.0,138.0,18421.645732732093
56.0,230989.27944068867,36.0,51.0,83.0,57.0,6.0,77.0,148.0,102.0,35110.96579457358
41.0,151093.4155416875,17.66866368805849,67.0,56.0,61.0,17.0,85.0,127.0,130.0,23020.11025590606
32.0,160757.5194331984,11.0,72.0,92.0,89.0,10.0,71.0,173.0,111.0,24454.951389186223
60.0,267304.261653495,39.0,93.0,74.0,97.0,19.0,77.0,110.0,108.0,40545.87133396051
32.0,142368.11535440976,8.0,86.0,99.0,56.0,11.0,85.0,52.0,113.0,21729.58679716197
25.0,128677.94873149208,0.0,93.0,98.0,70.0,6.0,94.0,96.0,141.0,19633.5274511228
39.983451776649744,140231.85272834625,9.0,74.0,50.0,86.0,6.0,85.0,160.0,108.0,21393.675475448345
34.0,155858.94340134284,12.0,83.0,78.0,100.0,12.0,66.0,67.0,144.0,23745.89481385073
26.0,114640.78950324153,2.0,95.0,65.0,73.0,10.610253807106599,61.0,175.0,142.0,17559.45452082917
53.0,222875.91471812944,31.0,74.0,100.0,85.0,11.0,61.0,166.0,121.0,34176.28817859119
51.0,208055.13047447105,26.0,68.0,92.0,66.0,8.0,60.0,59.0,119.0,31635.957251562424
60.0,256357.8385820957,17.66866368805849,57.0,96.0,93.0,17.0,96.0,29.0,114.99086016045496,39223.44119259562
50.0,186553.733222942,26.0,80.0,50.0,53.0,7.0,93.0,190.0,122.0,28379.341293088462
57.0,174065.05749473296,36.0,67.0,90.0,52.0,3.0,83.0,63.0,130.0,35509.96494301159
39.0,167221.0227799755,19.0,70.0,69.87288049548178,79.0,4.0,80.0,93.0,105.0,25331.74221782487
26.0,117764.92950150253,5.0,96.0,51.0,73.0,20.0,73.0,117.0,140.0,17858.08382879108
53.0,232670.6427465749,33.0,65.0,91.0,77.0,15.0,80.0,107.29126903553299,82.0,35211.7296542636
59.0,248604.58262071852,37.0,59.0,84.0,91.0,4.0,78.0,32.0,84.0,37745.85433230355
42.0,186584.67649193344,21.0,79.0,64.0,89.0,17.0,67.0,188.0,147.0,28354.68831678801
50.0,222034.30185090253,26.0,53.0,78.0,96.0,5.0,90.0,11.0,114.0,33867.95686765341
43.0,191827.2874995764,22.0,65.0,94.0,82.0,17.0,95.0,99.0,131.0,29266.979933679148
30.0,148309.9692853134,9.0,71.0,75.0,99.0,14.0,86.0,24.0,121.0,22556.247420126267
57.0,236999.63964438037,33.0,76.0,90.0,98.0,15.0,94.0,123.0,115.0,36108.56761573297
39.0,172593.09882465214,18.0,58.0,71.0,95.0,11.0,92.0,96.0,115.0,26396.74742610034
54.0,227018.9110726522,29.0,71.0,86.0,87.0,14.0,83.0,91.0,116.0,34661.82809941898
31.0,124838.06616962948,7.0,58.0,59.0,89.0,4.0,65.0,187.0,134.0,19088.446486513625
41.0,174065.05749473296,21.0,58.0,99.0,50.0,10.610253807106599,62.0,49.0,114.99086016045496,28160.92284497133
43.0,175041.14021303563,18.0,64.0,77.0,91.0,8.0,64.0,70.0,96.0,26820.923098532938
27.0,108337.47937866028,5.0,70.0,44.0,63.0,1.0,80.0,97.0,141.0,16534.618681870215
22.0,112639.61994086036,0.0,63.0,80.0,90.0,14.0,95.0,198.0,103.0,17152.014544476835
26.0,115602.75112753944,4.0,69.0,58.0,83.0,17.0,99.0,108.0,129.0,17673.41053039192
57.0,218028.89996591327,33.0,95.0,71.0,59.0,16.0,74.0,118.0,137.0,33114.55051402195
60.0,247257.47405965748,37.0,96.0,100.0,68.0,14.0,69.0,11.0,96.0,37466.01636670164
